algoritmo,tasa_error,bloque,tamano_mensaje,bits_enviados,bits_redundancia,overhead_pct,trama_alterada,hubo_error,se_corrigio,mensaje_correcto,falso_negativo
hamming,0.01,8,64,512,10,1.953125,True,True,True,False,False
hamming,0.01,8,64,512,10,1.953125,True,True,True,False,False
hamming,0.01,8,64,512,10,1.953125,True,True,True,False,False
hamming,0.01,8,64,512,10,1.953125,True,True,True,False,False
hamming,0.01,8,64,512,10,1.953125,True,True,True,False,False
hamming,0.01,8,64,512,10,1.953125,True,True,True,False,False
hamming,0.01,8,64,512,10,1.953125,True,True,True,False,False
hamming,0.01,8,64,512,10,1.953125,True,True,True,False,False
hamming,0.01,8,64,512,10,1.953125,True,True,True,False,False
hamming,0.01,8,64,512,10,1.953125,True,True,True,False,False
hamming,0.01,8,64,512,10,1.953125,True,True,True,False,False
hamming,0.01,8,64,512,10,1.953125,True,True,True,False,False
hamming,0.01,8,64,512,10,1.953125,True,True,True,False,False
hamming,0.01,8,64,512,10,1.953125,True,True,True,False,False
hamming,0.01,8,64,512,10,1.953125,True,True,True,False,False
hamming,0.01,8,64,512,10,1.953125,True,True,True,False,False
hamming,0.01,8,64,512,10,1.953125,True,True,True,False,False
hamming,0.01,8,64,512,10,1.953125,True,True,True,False,False
hamming,0.01,8,64,512,10,1.953125,True,True,True,False,False
hamming,0.02,8,64,512,10,1.953125,True,True,True,False,False
hamming,0.02,8,64,512,10,1.953125,True,True,True,False,False
hamming,0.02,8,64,512,10,1.953125,True,True,True,False,False
hamming,0.02,8,64,512,10,1.953125,True,True,True,False,False
hamming,0.02,8,64,512,10,1.953125,True,True,True,False,False
hamming,0.02,8,64,512,10,1.953125,True,True,True,False,False
hamming,0.02,8,64,512,10,1.953125,True,True,True,False,False
hamming,0.02,8,64,512,10,1.953125,True,True,True,False,False
hamming,0.02,8,64,512,10,1.953125,True,True,True,False,False
hamming,0.02,8,64,512,10,1.953125,True,True,True,False,False
hamming,0.02,8,64,512,10,1.953125,True,True,True,False,False
hamming,0.02,8,64,512,10,1.953125,True,True,True,False,False
hamming,0.02,8,64,512,10,1.953125,True,True,True,False,False
hamming,0.02,8,64,512,10,1.953125,True,True,True,False,False
hamming,0.02,8,64,512,10,1.953125,True,True,True,False,False
hamming,0.02,8,64,512,10,1.953125,True,True,True,False,False
hamming,0.02,8,64,512,10,1.953125,True,True,True,False,False
hamming,0.02,8,64,512,10,1.953125,True,True,True,False,False
hamming,0.02,8,64,512,10,1.953125,True,True,True,False,False
hamming,0.02,8,64,512,10,1.953125,True,True,True,False,False
hamming,0.02,8,64,512,10,1.953125,True,True,True,False,False
hamming,0.02,8,64,512,10,1.953125,True,True,True,False,False
hamming,0.02,8,64,512,10,1.953125,True,True,True,False,False
hamming,0.02,8,64,512,10,1.953125,True,True,True,False,False
hamming,0.02,8,64,512,10,1.953125,True,True,True,False,False
hamming,0.02,8,64,512,10,1.953125,True,True,True,False,False
hamming,0.02,8,64,512,10,1.953125,True,True,True,False,False
hamming,0.02,8,64,512,10,1.953125,True,True,True,False,False
hamming,0.02,8,64,512,10,1.953125,True,True,True,False,False
hamming,0.02,8,64,512,10,1.953125,True,True,True,False,False
hamming,0.02,8,64,512,10,1.953125,True,True,True,False,False
hamming,0.02,8,64,512,10,1.953125,True,True,True,False,False
hamming,0.02,8,64,512,10,1.953125,True,True,True,False,False
hamming,0.02,8,64,512,10,1.953125,True,True,True,False,False
hamming,0.02,8,64,512,10,1.953125,True,True,True,False,False
hamming,0.02,8,64,512,10,1.953125,True,True,True,False,False
hamming,0.02,8,64,512,10,1.953125,True,True,True,False,False
hamming,0.02,8,64,512,10,1.953125,True,True,True,False,False
hamming,0.02,8,64,512,10,1.953125,True,True,True,False,False
hamming,0.02,8,64,512,10,1.953125,True,True,True,False,False
hamming,0.02,8,64,512,10,1.953125,True,True,True,False,False
hamming,0.02,8,64,512,10,1.953125,True,True,True,False,False
hamming,0.02,8,64,512,10,1.953125,True,True,True,False,False
hamming,0.02,8,64,512,10,1.953125,True,True,True,False,False
hamming,0.02,8,64,512,10,1.953125,True,True,True,False,False
hamming,0.02,8,64,512,10,1.953125,True,True,True,False,False
hamming,0.02,8,64,512,10,1.953125,True,True,True,False,False
hamming,0.02,8,64,512,10,1.953125,True,True,True,False,False
hamming,0.02,8,64,512,10,1.953125,True,True,True,False,False
hamming,0.02,8,64,512,10,1.953125,True,True,True,False,False
hamming,0.02,8,64,512,10,1.953125,True,True,True,False,False
hamming,0.02,8,64,512,10,1.953125,True,True,True,False,False
hamming,0.02,8,64,512,10,1.953125,True,True,True,False,False
hamming,0.02,8,64,512,10,1.953125,True,True,True,False,False
hamming,0.02,8,64,512,10,1.953125,True,True,True,False,False
hamming,0.02,8,64,512,10,1.953125,True,True,True,False,False
hamming,0.02,8,64,512,10,1.953125,True,True,True,False,False
hamming,0.02,8,64,512,10,1.953125,True,True,True,False,False
hamming,0.02,8,64,512,10,1.953125,True,True,True,False,False
hamming,0.02,8,64,512,10,1.953125,True,True,True,False,False
hamming,0.02,8,64,512,10,1.953125,True,True,True,False,False
hamming,0.02,8,64,512,10,1.953125,True,True,True,False,False
hamming,0.02,8,64,512,10,1.953125,True,True,True,False,False
hamming,0.02,8,64,512,10,1.953125,True,True,True,False,False
hamming,0.02,8,64,512,10,1.953125,True,True,True,False,False
hamming,0.02,8,64,512,10,1.953125,True,True,True,False,False
hamming,0.02,8,64,512,10,1.953125,True,True,True,False,False
hamming,0.02,8,64,512,10,1.953125,True,True,True,False,False
hamming,0.02,8,64,512,10,1.953125,True,True,True,False,False
hamming,0.02,8,64,512,10,1.953125,True,True,True,False,False
hamming,0.02,8,64,512,10,1.953125,True,True,True,False,False
hamming,0.02,8,64,512,10,1.953125,True,True,True,False,False
hamming,0.02,8,64,512,10,1.953125,True,True,True,False,False
hamming,0.02,8,64,512,10,1.953125,True,True,True,False,False
hamming,0.02,8,64,512,10,1.953125,True,True,True,False,False
hamming,0.02,8,64,512,10,1.953125,True,True,True,False,False
hamming,0.02,8,64,512,10,1.953125,True,True,True,False,False
hamming,0.02,8,64,512,10,1.953125,True,True,True,False,False
hamming,0.02,8,64,512,10,1.953125,True,True,True,False,False
hamming,0.02,8,64,512,10,1.953125,True,True,True,False,False
hamming,0.02,8,64,512,10,1.953125,True,True,True,False,False
hamming,0.02,8,64,512,10,1.953125,True,True,True,False,False
hamming,0.02,8,64,512,10,1.953125,True,True,True,False,False
hamming,0.02,8,64,512,10,1.953125,True,True,True,False,False
hamming,0.02,8,64,512,10,1.953125,True,True,True,False,False
hamming,0.02,8,64,512,10,1.953125,True,True,True,False,False
hamming,0.02,8,64,512,10,1.953125,True,True,True,False,False
hamming,0.02,8,64,512,10,1.953125,True,True,True,False,False
hamming,0.02,8,64,512,10,1.953125,True,True,True,False,False
hamming,0.02,8,64,512,10,1.953125,True,True,True,False,False
hamming,0.02,8,64,512,10,1.953125,True,True,True,False,False
hamming,0.02,8,64,512,10,1.953125,True,True,True,False,False
hamming,0.02,8,64,512,10,1.953125,True,True,True,False,False
hamming,0.02,8,64,512,10,1.953125,True,True,True,False,False
hamming,0.02,8,64,512,10,1.953125,True,True,True,False,False
hamming,0.02,8,64,512,10,1.953125,True,True,True,False,False
hamming,0.02,8,64,512,10,1.953125,True,True,True,False,False
hamming,0.02,8,64,512,10,1.953125,True,True,True,False,False
hamming,0.02,8,64,512,10,1.953125,True,True,True,False,False
hamming,0.02,8,64,512,10,1.953125,True,True,True,False,False
hamming,0.02,8,64,512,10,1.953125,True,True,True,False,False
hamming,0.02,8,64,512,10,1.953125,True,True,True,False,False
hamming,0.02,8,64,512,10,1.953125,True,True,True,False,False
hamming,0.02,8,64,512,10,1.953125,True,True,True,False,False
hamming,0.02,8,64,512,10,1.953125,True,True,True,False,False
hamming,0.02,8,64,512,10,1.953125,True,True,True,False,False
hamming,0.02,8,64,512,10,1.953125,True,True,True,False,False
hamming,0.02,8,64,512,10,1.953125,True,True,True,False,False
hamming,0.02,8,64,512,10,1.953125,True,True,True,False,False
hamming,0.02,8,64,512,10,1.953125,True,True,True,False,False
hamming,0.02,8,64,512,10,1.953125,True,True,True,False,False
hamming,0.02,8,64,512,10,1.953125,True,True,True,False,False
hamming,0.02,8,64,512,10,1.953125,True,True,True,False,False
hamming,0.02,8,64,512,10,1.953125,True,True,True,False,False
hamming,0.02,8,64,512,10,1.953125,True,True,True,False,False
hamming,0.02,8,64,512,10,1.953125,True,True,True,False,False
hamming,0.02,8,64,512,10,1.953125,True,True,True,False,False
hamming,0.02,8,64,512,10,1.953125,True,True,True,False,False
hamming,0.02,8,64,512,10,1.953125,True,True,True,False,False
hamming,0.02,8,64,512,10,1.953125,True,True,True,False,False
hamming,0.02,8,64,512,10,1.953125,True,True,True,False,False
hamming,0.02,8,64,512,10,1.953125,True,True,True,False,False
hamming,0.02,8,64,512,10,1.953125,True,True,True,False,False
hamming,0.02,8,64,512,10,1.953125,True,True,True,False,False
hamming,0.02,8,64,512,10,1.953125,True,True,True,False,False
hamming,0.02,8,64,512,10,1.953125,True,True,True,False,False
hamming,0.02,8,64,512,10,1.953125,True,True,True,False,False
hamming,0.02,8,64,512,10,1.953125,True,True,True,False,False
hamming,0.02,8,64,512,10,1.953125,True,True,True,False,False
hamming,0.02,8,64,512,10,1.953125,True,True,True,False,False
hamming,0.02,8,64,512,10,1.953125,True,True,True,False,False
hamming,0.02,8,64,512,10,1.953125,True,True,True,False,False
hamming,0.02,8,64,512,10,1.953125,True,True,True,False,False
hamming,0.02,8,64,512,10,1.953125,True,True,True,False,False
hamming,0.02,8,64,512,10,1.953125,True,True,True,False,False
hamming,0.02,8,64,512,10,1.953125,True,True,True,False,False
hamming,0.02,8,64,512,10,1.953125,True,True,True,False,False
hamming,0.02,8,64,512,10,1.953125,True,True,True,False,False
hamming,0.02,8,64,512,10,1.953125,True,True,True,False,False
hamming,0.02,8,64,512,10,1.953125,True,True,True,False,False
hamming,0.02,8,64,512,10,1.953125,True,True,True,False,False
hamming,0.02,8,64,512,10,1.953125,True,True,True,False,False
hamming,0.02,8,64,512,10,1.953125,True,True,True,False,False
hamming,0.02,8,64,512,10,1.953125,True,True,True,False,False
hamming,0.02,8,64,512,10,1.953125,True,True,True,False,False
hamming,0.02,8,64,512,10,1.953125,True,True,True,False,False
hamming,0.02,8,64,512,10,1.953125,True,True,True,False,False
hamming,0.02,8,64,512,10,1.953125,True,True,True,False,False
hamming,0.02,8,64,512,10,1.953125,True,True,True,False,False
hamming,0.02,8,64,512,10,1.953125,True,True,True,False,False
hamming,0.02,8,64,512,10,1.953125,True,True,True,False,False
hamming,0.02,8,64,512,10,1.953125,True,True,True,False,False
hamming,0.02,8,64,512,10,1.953125,True,True,True,False,False
hamming,0.02,8,64,512,10,1.953125,True,True,True,False,False
hamming,0.02,8,64,512,10,1.953125,True,True,True,False,False
hamming,0.02,8,64,512,10,1.953125,True,True,True,False,False
hamming,0.02,8,64,512,10,1.953125,True,True,True,False,False
hamming,0.02,8,64,512,10,1.953125,True,True,True,False,False
hamming,0.02,8,64,512,10,1.953125,True,True,True,False,False
hamming,0.02,8,64,512,10,1.953125,True,True,True,False,False
hamming,0.02,8,64,512,10,1.953125,True,True,True,False,False
hamming,0.02,8,64,512,10,1.953125,True,True,True,False,False
hamming,0.02,8,64,512,10,1.953125,True,True,True,False,False
hamming,0.02,8,64,512,10,1.953125,True,True,True,False,False
hamming,0.02,8,64,512,10,1.953125,True,True,True,False,False
hamming,0.02,8,64,512,10,1.953125,True,True,True,False,False
hamming,0.02,8,64,512,10,1.953125,True,True,True,False,False
hamming,0.02,8,64,512,10,1.953125,True,True,True,False,False
hamming,0.02,8,64,512,10,1.953125,True,True,True,False,False
hamming,0.02,8,64,512,10,1.953125,True,True,True,False,False
hamming,0.02,8,64,512,10,1.953125,True,True,True,False,False
hamming,0.02,8,64,512,10,1.953125,True,True,True,False,False
hamming,0.02,8,64,512,10,1.953125,True,True,True,False,False
hamming,0.02,8,64,512,10,1.953125,True,True,True,False,False
hamming,0.02,8,64,512,10,1.953125,True,True,True,False,False
hamming,0.02,8,64,512,10,1.953125,True,True,True,False,False
hamming,0.02,8,64,512,10,1.953125,True,True,True,False,False
hamming,0.02,8,64,512,10,1.953125,True,True,True,False,False
hamming,0.02,8,64,512,10,1.953125,True,True,True,False,False
hamming,0.02,8,64,512,10,1.953125,True,True,True,False,False
hamming,0.02,8,64,512,10,1.953125,True,True,True,False,False
hamming,0.02,8,64,512,10,1.953125,True,True,True,False,False
hamming,0.02,8,64,512,10,1.953125,True,True,True,False,False
hamming,0.02,8,64,512,10,1.953125,True,True,True,False,False
hamming,0.02,8,64,512,10,1.953125,True,True,True,False,False
hamming,0.02,8,64,512,10,1.953125,True,True,True,False,False
hamming,0.02,8,64,512,10,1.953125,True,True,True,False,False
hamming,0.02,8,64,512,10,1.953125,True,True,True,False,False
hamming,0.02,8,64,512,10,1.953125,True,True,True,False,False
hamming,0.02,8,64,512,10,1.953125,True,True,True,False,False
hamming,0.02,8,64,512,10,1.953125,True,True,True,False,False
hamming,0.02,8,64,512,10,1.953125,True,True,True,False,False
hamming,0.02,8,64,512,10,1.953125,True,True,True,False,False
hamming,0.02,8,64,512,10,1.953125,True,True,True,False,False
hamming,0.02,8,64,512,10,1.953125,True,True,True,False,False
hamming,0.02,8,64,512,10,1.953125,True,True,True,False,False
hamming,0.02,8,64,512,10,1.953125,True,True,True,False,False
hamming,0.02,8,64,512,10,1.953125,True,True,True,False,False
hamming,0.02,8,64,512,10,1.953125,True,True,True,False,False
hamming,0.02,8,64,512,10,1.953125,True,True,True,False,False
hamming,0.05,8,64,512,10,1.953125,True,True,True,False,False
hamming,0.05,8,64,512,10,1.953125,True,True,True,False,False
hamming,0.05,8,64,512,10,1.953125,True,True,True,False,False
hamming,0.05,8,64,512,10,1.953125,True,True,True,False,False
hamming,0.05,8,64,512,10,1.953125,True,True,True,False,False
hamming,0.05,8,64,512,10,1.953125,True,True,True,False,False
hamming,0.05,8,64,512,10,1.953125,True,True,True,False,False
hamming,0.05,8,64,512,10,1.953125,True,True,True,False,False
hamming,0.05,8,64,512,10,1.953125,True,True,True,False,False
hamming,0.05,8,64,512,10,1.953125,True,True,True,False,False
hamming,0.05,8,64,512,10,1.953125,True,True,True,False,False
hamming,0.05,8,64,512,10,1.953125,True,True,True,False,False
hamming,0.05,8,64,512,10,1.953125,True,True,True,False,False
hamming,0.05,8,64,512,10,1.953125,True,True,True,False,False
hamming,0.05,8,64,512,10,1.953125,True,True,True,False,False
hamming,0.05,8,64,512,10,1.953125,True,True,True,False,False
hamming,0.05,8,64,512,10,1.953125,True,True,True,False,False
hamming,0.05,8,64,512,10,1.953125,True,True,True,False,False
hamming,0.05,8,64,512,10,1.953125,True,True,True,False,False
hamming,0.05,8,64,512,10,1.953125,True,True,True,False,False
hamming,0.05,8,64,512,10,1.953125,True,True,True,False,False
hamming,0.05,8,64,512,10,1.953125,True,True,True,False,False
hamming,0.05,8,64,512,10,1.953125,True,True,True,False,False
hamming,0.05,8,64,512,10,1.953125,True,True,True,False,False
hamming,0.05,8,64,512,10,1.953125,True,True,True,False,False
hamming,0.05,8,64,512,10,1.953125,True,True,True,False,False
hamming,0.05,8,64,512,10,1.953125,True,True,True,False,False
hamming,0.05,8,64,512,10,1.953125,True,True,True,False,False
hamming,0.05,8,64,512,10,1.953125,True,True,True,False,False
hamming,0.05,8,64,512,10,1.953125,True,True,True,False,False
hamming,0.05,8,64,512,10,1.953125,True,True,True,False,False
hamming,0.05,8,64,512,10,1.953125,True,True,True,False,False
hamming,0.05,8,64,512,10,1.953125,True,True,True,False,False
hamming,0.05,8,64,512,10,1.953125,True,True,True,False,False
hamming,0.05,8,64,512,10,1.953125,True,True,True,False,False
hamming,0.05,8,64,512,10,1.953125,True,True,True,False,False
hamming,0.05,8,64,512,10,1.953125,True,True,True,False,False
hamming,0.05,8,64,512,10,1.953125,True,True,True,False,False
hamming,0.05,8,64,512,10,1.953125,True,True,True,False,False
hamming,0.05,8,64,512,10,1.953125,True,True,True,False,False
hamming,0.05,8,64,512,10,1.953125,True,True,True,False,False
hamming,0.05,8,64,512,10,1.953125,True,True,True,False,False
hamming,0.05,8,64,512,10,1.953125,True,True,True,False,False
hamming,0.05,8,64,512,10,1.953125,True,True,True,False,False
hamming,0.05,8,64,512,10,1.953125,True,True,True,False,False
hamming,0.05,8,64,512,10,1.953125,True,True,True,False,False
hamming,0.05,8,64,512,10,1.953125,True,True,True,False,False
hamming,0.05,8,64,512,10,1.953125,True,True,True,False,False
hamming,0.05,8,64,512,10,1.953125,True,True,True,False,False
hamming,0.05,8,64,512,10,1.953125,True,True,True,False,False
hamming,0.05,8,64,512,10,1.953125,True,True,True,False,False
hamming,0.05,8,64,512,10,1.953125,True,True,True,False,False
hamming,0.05,8,64,512,10,1.953125,True,True,True,False,False
hamming,0.05,8,64,512,10,1.953125,True,True,True,False,False
